brand,title,box_qty,price,url
Thompson Dominican,Thompson Dominican Angels Maduro Petite Corona - Box of 50,50,94.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-dominican-angels-maduro-petite-corona%2F66041%2F%23p-139368
Escudo Cubano,Escudo Cubano Robusto Natural - Box of 20,20,47.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fescudo-cubano-robusto-natural%2F76008%2F%23p-166759
Swisher Sweets,Swisher Sweets Little Cigars Natural Cherry 2-Fer - Pack of 400,400,84.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-little-cigars-2-fer-natural-filtered-cigarillo-cherry%2F81213%2F%23p-173759
Swisher Sweets,Swisher Sweets Little Cigars Natural Menthol 2-Fer - Pack of 400,400,84.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-little-cigars-2-fer-natural-filtered-cigarillo-menthol%2F81215%2F%23p-173761
Swisher Sweets,Swisher Sweets Little Cigars Natural Grape - Pack of 200,200,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-little-cigars-filtered-cigarillo-natural-grape%2F82127%2F%23p-174727
Swisher Sweets,Swisher Sweets Little Cigars Natural Menthol - Pack of 200,200,44.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-little-cigars-filtered-cigarillo-natural-menthol%2F82244%2F%23p-174843
Swisher Sweets,Swisher Sweets Little Cigars Full Blend Natural Filtered Cigarillo - Box of 200,200,44.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-little-cigars-full-blend-natural-filtered-cigarillo%2F93969%2F%23p-187005
Escudo Cubano,Escudo Cubano 20 Minutos Rothschild Maduro - Box of 20,20,49.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fescudo-cubano-20-minutos-rothschild-maduro%2F92939%2F%23p-185996
Swisher Sweets,Swisher Sweets Pom Pom Natural Sweet 2-Fer - Pack of 90,90,31.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fswisher-sweets-pom-pom-cigarillo-natural-sweet-2-fer%2F91831%2F%23p-184850
Escudo Cubano,Escudo Cubano 20 Minutos Rothschild Connecticut Coffee - Box of 20,20,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fescudo-cubano-20-minutos-rothschild-coffee-connecticut%2F92931%2F%23p-185988
Escudo Cubano,Escudo Cubano 20 Minutos Perfecto Maduro - Box of 20,20,49.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fescudo-cubano-20-minutos-perfecto-maduro%2F92935%2F%23p-185992
Joya de Nicaragua,Joya De Nicaragua Antano 1970 Gran Consul Criollo Gordito - Box of 20,20,181.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fjoya-de-nicaragua-antano-1970-gran-consul-criollo%2F83446%2F%23p-176167
E.P. Carrillo,E.P. Carrillo New Wave El Decano Connecticut Gordo - Box of 20,20,189.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fe-p-carrillo-new-wave-el-decano-connecticut%2F83573%2F%23p-176307
Tatiana,Tatiana Natural Honey - BOX (25),25,68.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftatiana-la-vita-natural-petite-corona-honey%2F67776%2F%23p-141400
Tatiana,Tatiana La Vita Natural Vanilla - Box of 25,25,68.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftatiana-la-vita-natural-petite-corona-vanilla%2F67530%2F%23p-141134
Thompson Explorer,Thompson Explorer Flavors Panatela Natural - Box of 48,48,41.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-explorer-flavors-panetela-natural%2F81010%2F%23p-173551
Tatuaje,Tatuaje Negociant Monopole #1 Connecticut Robusto - Box of 25,25,225.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftatuaje-negociant-monopole-1-connecticut-robusto%2F99076%2F%23p-192468
Tatuaje,Tatuaje Negociant Monopole #2 Connecticut Belicoso - Box of 25,25,271.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftatuaje-negociant-monopole-2-connecticut-belicoso%2F99077%2F%23p-192469
Tatuaje,Tatuaje Negociant Monopole #3 Connecticut - Box of 25,25,247.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Ftatuaje-negociant-monopole-3-connecticut-toro%2F99078%2F%23p-192470
Thompson,Thompson Filtered Cigars Hard Pack 3-Fer Natural Cherry - Pack of 600,600,49.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-3-fer-natural-cherry%2F87025%2F%23p-179915
Thompson,Thompson Filtered Cigars Hard Pack 3-Fer Natural Filtered Smooth - Pack of 600,600,49.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-little-cigars-hard-pack-3-fer-natural-filtered-smooth%2F69664%2F%23p-176232
Thompson,Thompson Filtered Cigars Hard Pack 3-Fer Natural Menthol - Pack of 600,600,49.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-little-cigars-hard-pack-3-fer-natural-filtered-menthol%2F69658%2F%23p-176234
Thompson,Thompson Filtered Cigars Hard Pack 3-Fer Natural Vanilla - Pack of 600,600,49.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fthompson-filtered-cigars-hard-pack-3-fer-natural-vanilla%2F87026%2F%23p-179916
Rigoletto,Rigoletto Black Jack Maduro Corona 2-Fer - Pack of 40,40,92.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Frigoletto-black-jack-maduro-corona-2-fer%2F88268%2F%23p-181159
Sancho Panza,Sancho Panza Connecticut - Box of 20,20,95.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-valiente-connecticut%2F67483%2F%23p-141084
Sancho Panza,Sancho Panza Connecticut - Box of 20,20,108.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-glorioso-connecticut%2F67481%2F%23p-141082
Iguana,Iguana Little Cigars Filtered Smooth Natural 3Fer - PACK (600),600,44.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-filtered-smooth-natural-3-fer%2F83486%2F%23p-176239
Sancho Panza,Sancho Panza Extra Fuerte Honduran - Box of 20,20,80.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-extra-fuerte-cordoba-honduran%2F68362%2F%23p-142091
Sancho Panza,Sancho Panza Extra Fuerte Honduran - Box of 20,20,94.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-extra-fuerte-barcelona-honduran%2F68365%2F%23p-142094
Iguana,Iguana Little Cigars Filtered Large Cigar Natural Filtered Rum 5&#45;Fer - PACK (1000),1000,64.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-filtered-large-cigar-natural-filtered-rum-5-fer%2F92484%2F%23p-185527
Sancho Panza,Sancho Panza Connecticut - Box of 20,20,122.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-dulcinea-connecticut%2F67467%2F%23p-141067
Sancho Panza,Sancho Panza Double Maduro - Box of 20,20,89.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-double-maduro-quixote%2F67892%2F%23p-141539
Iguana,Iguana Little Cigars Filtered Large Cigar Natural Filtered Cherry 5&#45;Fer - PACK (1000),1000,64.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-filtered-large-cigar-natural-filtered-cherry-5-fer%2F93671%2F%23p-186693
Sancho Panza,Sancho Panza Double Maduro - Box of 20,20,94.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-double-maduro-figurado-corina%2F67902%2F%23p-141551
Sancho Panza,Sancho Panza Double Maduro - Box of 20,20,108.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-double-maduro-escudero%2F67893%2F%23p-141540
Sancho Panza,Sancho Panza Double Maduro - Box of 20,20,100.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fsancho-panza-double-maduro-cervantes%2F67894%2F%23p-141542
Kristoff,Kristoff San Andres Churchill San Andres - Box of 20,20,207.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkristoff-san-andres-churchill-san-andres%2F95984%2F%23p-189449
Cheyenne,Cheyenne Filtered Full Natural 3-Fer - Pack of 600,600,49.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcheyenne-filtered-full-natural-3-fer%2F92227%2F%23p-185262
Cheyenne,Cheyenne Filtered Natural Wild Cherry 3-Fer - Pack of 600,600,49.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcheyenne-filtered-natural-wild-cherry-3-fer%2F92229%2F%23p-185264
Cheyenne,Cheyenne Filtered Menthol Natural 3-Fer - Pack of 600,600,49.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcheyenne-filtered-menthol-natural-3-fer%2F92228%2F%23p-185263
Kristoff,Kristoff San Andres 6x60 San Andres Gordo - Box of 20,20,211.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkristoff-san-andres-6x60-san-andres%2F95983%2F%23p-189448
Cheyenne,Cheyenne Classic Natural Filtered 3-Fer - Pack of 600,600,49.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcheyenne-classic-natural-filtered-3-fer%2F92226%2F%23p-185261
Kristoff,Kristoff GC Signature Series Churchill Maduro - Box of 20,20,207.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fkristoff-gc-signature-series-churchill-maduro%2F89637%2F%23p-182576
Iguana,Iguana Little Cigars Filtered Full Natural 5&#45;Fer - PACK (1000),1000,64.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-filtered-full-natural-5-fer%2F92492%2F%23p-185535
Iguana,Iguana Little Cigars 3-Fer Natural Filtered Full - PACK (600),600,44.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-3-fer-natural-filtered-full%2F83485%2F%23p-176238
Iguana,Iguana Little Cigars 3Fer Natural Filtered Rum - PACK (600),600,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-3-fer-natural-filtered-rum%2F83483%2F%23p-176236
Iguana,Iguana Little Cigars 3Fer Natural Filtered Cherry - PACK (600),600,44.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-little-cigars-3-fer-natural-filtered-cherry%2F83484%2F%23p-176237
La Aurora,La Aurora 1987 Robusto Connecticut - Box of 20,20,135.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-aurora-1987-robusto-connecticut%2F94845%2F%23p-188236
La Aurora,La Aurora 1987 Churchill Connecticut - Box of 20,20,144.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-aurora-1987-churchill-connecticut%2F94847%2F%23p-188238
La Aurora,La Aurora 1987 Toro Connecticut - Box of 20,20,144.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-aurora-1987-toro-connecticut%2F94846%2F%23p-188237
Charter Oak,Charter Oak Grande Broadleaf Maduro - Box of 20,20,136.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcharter-oak-grande-broadleaf-maduro%2F98557%2F%23p-191995
Iguana,Iguana Baby Cigarillo Maduro - Box of 50,50,49.69 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Figuana-baby-maduro-cigarillo%2F67808%2F%23p-141439
La Caya,La Caya Habano II Maduro Churchill - Box of 100,100,144.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-caya-habano-ii-maduro-churchill%2F81616%2F%23p-174174
Cuban Delights,Cuban Delights 3&#45;Fer Maduro Churchill - Pack of 75,75,114.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcuban-delights-3-fer-maduro-churchill%2F68782%2F%23p-142541
La Flor Dominicana,La Flor Dominicana 1994 20th Anniversary Aldaba Natural Gordo - Box of 20,20,198.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-flor-dominicana-1994-20th-anniversary-aldaba-natural-gordo%2F91647%2F%23p-184647
Cuban Delights,Cuban Delights 2&#45;Fer Maduro Churchill - Pack of 50,50,94.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcuban-delights-2-fer-maduro-churchill%2F68781%2F%23p-142540
La Flor Dominicana,La Flor Dominicana El Jocko No. 2 Natural Perfecto - Box of 24,24,201.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fla-flor-dominicana-el-jocko-no-2-natural-perfecto%2F66946%2F%23p-140441
Casa de Garcia,Casa de Garcia Robusto Maduro - Pack of 20,20,38.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcasa-de-garcia-robusto-maduro%2F98622%2F%23p-192051
Casa de Garcia,Casa de Garcia Robusto Connecticut - Pack of 20,20,38.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcasa-de-garcia-robusto-connecticut%2F98619%2F%23p-192048
Casa de Garcia,Casa de Garcia Churchill Connecticut - Pack of 20,20,46.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcasa-de-garcia-churchill-connecticut%2F98617%2F%23p-192046
RoMa Craft Tabac,Roma Craft Intemperance EC XVIII Virtue Connecticut - Box of 24,24,197.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-intemperance-ec-xviii-virtue-connecticut%2F100803%2F%23p-194292
RoMa Craft Tabac,Roma Craft Intemperance EC XVIII Charity Connecticut - Box of 30,30,209.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-intemperance-ec-xviii-charity-connecticut%2F100819%2F%23p-194308
RoMa Craft Tabac,Roma Craft Intemperance EC XVIII Brotherly Kindness Connecticut - Box of 24,24,226.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-intemperance-ec-xviii-brotherly-kindness-connecticut%2F100818%2F%23p-194307
RoMa Craft Tabac,Roma Craft Intemperance BA XXI Envy Brazilian - Box of 24,24,207.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-intemperance-ba-xxi-envy-brazilian%2F100801%2F%23p-194290
RoMa Craft Tabac,Roma Craft Cromagnon Aquitaine Knuckle Dragger Habano - Box of 24,24,226.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-cromagnon-aquitaine-knuckle-dragger-habano%2F100807%2F%23p-194296
RoMa Craft Tabac,Roma Craft Cromagnon Aquitaine Cranium Habano - Box of 24,24,281.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-cromagnon-aquitaine-cranium-habano%2F100805%2F%23p-194294
RoMa Craft Tabac,Roma Craft Cromagnon Aquitaine Anthropology Habano - Box of 24,24,259.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Froma-craft-cromagnon-aquitaine-anthropology-habano%2F100804%2F%23p-194293
Antonio Fermin,Antonio Fermin Lonsdale Natural - Pack of 20,20,24.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fantonio-fermin-lonsdale-natural%2F77255%2F%23p-169963
Joya de Nicaragua,Joya De Nicaragua Red Toro Habano - Box of 20,20,147.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fjoya-de-nicaragua-red-toro-habano%2F91812%2F%23p-184825
Captain Black,Captain Black Sweets Natural Filtered Sweet - Box of 200,200,45.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaptain-black-sweets-natural-filtered-sweet%2F90722%2F%23p-183684
Captain Black,Captain Black Sweets Cherry Natural Filtered 2-Fer - PACK (400),400,87.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaptain-black-sweets-cherry-natural-filtered-2-fer%2F93732%2F%23p-186756
Captain Black,Captain Black Sweets Cherry Natural Filtered - Pack of 200,200,45.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaptain-black-sweets-cherry-natural-filtered%2F90723%2F%23p-183685
Captain Black,Captain Black Natural Filtered - BOX (200),200,45.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcaptain-black-natural-filtered%2F90721%2F%23p-183683
Capricho Cubano,Capricho Cubano Torpedo Connecticut - Box of 25,25,71.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-torpedo-connecticut%2F68214%2F%23p-141925
Capricho Cubano,Capricho Cubano Toro Maduro - Box of 25,25,69.99 USD,https://www.kqzyfj.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-toro-maduro%2F68218%2F%23p-141929
Joya de Nicaragua,Joya De Nicaragua Red Canonazo Habano Torpedo - Box of 20,20,143.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fjoya-de-nicaragua-red-canonazo-habano-torpedo%2F91809%2F%23p-184822
Crowned Heads,Crowned Heads Le Careme Hermoso No.1 Maduro Toro - Box of 24,24,237.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcrowned-heads-le-careme-hermoso-no-1-maduro%2F97907%2F%23p-191366
Joya de Nicaragua,Joya De Nicaragua Antano 1970 Robusto Grande Criollo - Box of 20,20,176.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fjoya-de-nicaragua-antano-1970-robusto-grande-criollo%2F83448%2F%23p-176170
Capricho Cubano,Capricho Cubano Toro Connecticut - Box of 25,25,69.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-toro-connecticut%2F68217%2F%23p-141928
Capricho Cubano,Capricho Cubano Robusto Maduro - Box of 25,25,67.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-robusto-maduro%2F68220%2F%23p-141931
Capricho Cubano,Capricho Cubano Robusto Connecticut - Box of 25,25,67.99 USD,https://www.dpbolvw.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-robusto-connecticut%2F68219%2F%23p-141930
Capricho Cubano,Capricho Cubano Presidente Maduro - Box of 25,25,74.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-presidente-maduro%2F69499%2F%23p-143322
Capricho Cubano,Capricho Cubano Presidente Connecticut - Box of 25,25,74.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-presidente-connecticut%2F69498%2F%23p-143321
Capricho Cubano,Capricho Cubano Diablo Perfecto Connecticut - Box of 25,25,71.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-diablo-perfecto-connecticut%2F68215%2F%23p-141926
Capricho Cubano,Capricho Cubano Corona Maduro - Box of 25,25,67.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-corona-maduro%2F68213%2F%23p-141924
Capricho Cubano,Capricho Cubano Corona Connecticut - Box of 25,25,67.99 USD,https://www.anrdoezrs.net/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-corona-connecticut%2F68212%2F%23p-141923
Capricho Cubano,Capricho Cubano Churchill Maduro - Box of 25,25,71.99 USD,https://www.jdoqocy.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-churchill-maduro%2F68211%2F%23p-141922
Capricho Cubano,Capricho Cubano Churchill Connecticut - Box of 25,25,71.99 USD,https://www.tkqlhce.com/click-101532120-13759731?url=https%3A%2F%2Fwww.thompsoncigar.com%2Fp%2Fcapricho-cubano-churchill-connecticut%2F68210%2F%23p-141921
